occurence_PK,occurrencedate,occurrencehour,occurrenceday,occurrencemonth,occurrenceyear
2911,2020-11-08 05:00:00+00:00,5,8,11,2020
2912,2020-11-15 05:00:00+00:00,5,15,11,2020
2913,2020-11-09 05:00:00+00:00,5,9,11,2020
2914,2020-11-12 05:00:00+00:00,5,12,11,2020
2915,2020-11-11 05:00:00+00:00,5,11,11,2020
2916,2020-11-10 05:00:00+00:00,5,10,11,2020
2917,2020-11-17 05:00:00+00:00,5,17,11,2020
2918,2009-08-20 04:00:00+00:00,4,20,8,2009
2919,2020-11-18 05:00:00+00:00,5,18,11,2020
2920,2020-11-28 05:00:00+00:00,5,28,11,2020
2921,2020-11-23 05:00:00+00:00,5,23,11,2020
2922,2020-11-20 05:00:00+00:00,5,20,11,2020
2923,2020-11-26 05:00:00+00:00,5,26,11,2020
2924,2020-11-24 05:00:00+00:00,5,24,11,2020
2925,2020-11-27 05:00:00+00:00,5,27,11,2020
2926,2020-11-22 05:00:00+00:00,5,22,11,2020
2927,2020-11-21 05:00:00+00:00,5,21,11,2020
2928,2020-11-29 05:00:00+00:00,5,29,11,2020
2929,2020-11-19 05:00:00+00:00,5,19,11,2020
2930,2020-11-25 05:00:00+00:00,5,25,11,2020
2931,2020-12-05 05:00:00+00:00,5,5,12,2020
2932,2020-12-08 05:00:00+00:00,5,8,12,2020
2933,2020-12-01 05:00:00+00:00,5,1,12,2020
2934,2020-11-30 05:00:00+00:00,5,30,11,2020
2935,2020-12-11 05:00:00+00:00,5,11,12,2020
2936,2020-12-09 05:00:00+00:00,5,9,12,2020
2937,2020-12-02 05:00:00+00:00,5,2,12,2020
2938,2020-12-06 05:00:00+00:00,5,6,12,2020
2939,2020-12-07 05:00:00+00:00,5,7,12,2020
2940,2020-12-10 05:00:00+00:00,5,10,12,2020
2941,2020-12-03 05:00:00+00:00,5,3,12,2020
2942,2020-12-04 05:00:00+00:00,5,4,12,2020
2943,2020-12-12 05:00:00+00:00,5,12,12,2020
2944,2020-12-15 05:00:00+00:00,5,15,12,2020
2945,2020-12-14 05:00:00+00:00,5,14,12,2020
2946,2020-12-16 05:00:00+00:00,5,16,12,2020
2947,2020-12-17 05:00:00+00:00,5,17,12,2020
2948,2020-12-13 05:00:00+00:00,5,13,12,2020
2949,2020-12-20 05:00:00+00:00,5,20,12,2020
2950,2020-12-19 05:00:00+00:00,5,19,12,2020
2951,2020-12-18 05:00:00+00:00,5,18,12,2020
2952,2020-12-21 05:00:00+00:00,5,21,12,2020
2953,2020-12-22 05:00:00+00:00,5,22,12,2020
2954,2020-12-23 05:00:00+00:00,5,23,12,2020
2955,2020-12-24 05:00:00+00:00,5,24,12,2020
2956,1999-12-01 05:00:00+00:00,5,1,12,1999
2957,2020-12-25 05:00:00+00:00,5,25,12,2020
2958,2020-12-28 05:00:00+00:00,5,28,12,2020
2959,2020-12-26 05:00:00+00:00,5,26,12,2020
2960,2020-12-31 05:00:00+00:00,5,31,12,2020
2961,2021-01-04 05:00:00+00:00,5,4,1,2021
2962,2020-12-29 05:00:00+00:00,5,29,12,2020
2963,2020-12-27 05:00:00+00:00,5,27,12,2020
2964,2020-12-30 05:00:00+00:00,5,30,12,2020
2965,2021-01-02 05:00:00+00:00,5,2,1,2021
2966,2021-01-01 05:00:00+00:00,5,1,1,2021
2967,2021-01-03 05:00:00+00:00,5,3,1,2021
2968,2021-01-05 05:00:00+00:00,5,5,1,2021
2969,2012-12-28 05:00:00+00:00,5,28,12,2012
2970,2021-01-15 05:00:00+00:00,5,15,1,2021
2971,2021-01-14 05:00:00+00:00,5,14,1,2021
2972,2021-01-09 05:00:00+00:00,5,9,1,2021
2973,2021-01-16 05:00:00+00:00,5,16,1,2021
2974,2021-01-12 05:00:00+00:00,5,12,1,2021
2975,2021-01-07 05:00:00+00:00,5,7,1,2021
2976,2021-01-13 05:00:00+00:00,5,13,1,2021
2977,2021-01-06 05:00:00+00:00,5,6,1,2021
2978,2021-01-10 05:00:00+00:00,5,10,1,2021
2979,2021-01-11 05:00:00+00:00,5,11,1,2021
2980,2021-01-17 05:00:00+00:00,5,17,1,2021
2981,2001-01-07 05:00:00+00:00,5,7,1,2001
2982,2021-01-08 05:00:00+00:00,5,8,1,2021
2983,1994-09-17 04:00:00+00:00,4,17,9,1994
2984,2021-01-22 05:00:00+00:00,5,22,1,2021
2985,2021-01-20 05:00:00+00:00,5,20,1,2021
2986,2021-01-19 05:00:00+00:00,5,19,1,2021
2987,2021-01-21 05:00:00+00:00,5,21,1,2021
2988,2021-01-23 05:00:00+00:00,5,23,1,2021
2989,2021-01-24 05:00:00+00:00,5,24,1,2021
2990,2021-01-28 05:00:00+00:00,5,28,1,2021
2991,2021-01-26 05:00:00+00:00,5,26,1,2021
2992,2021-01-18 05:00:00+00:00,5,18,1,2021
2993,2021-01-25 05:00:00+00:00,5,25,1,2021
2994,2021-01-27 05:00:00+00:00,5,27,1,2021
2995,2021-01-29 05:00:00+00:00,5,29,1,2021
2996,2021-02-03 05:00:00+00:00,5,3,2,2021
2997,2021-02-01 05:00:00+00:00,5,1,2,2021
2998,2021-02-05 05:00:00+00:00,5,5,2,2021
2999,2021-01-31 05:00:00+00:00,5,31,1,2021
3000,2021-02-02 05:00:00+00:00,5,2,2,2021
3001,2021-01-30 05:00:00+00:00,5,30,1,2021
3002,2021-02-08 05:00:00+00:00,5,8,2,2021
3003,2021-02-06 05:00:00+00:00,5,6,2,2021
3004,2021-02-09 05:00:00+00:00,5,9,2,2021
3005,2021-02-04 05:00:00+00:00,5,4,2,2021
3006,2021-02-07 05:00:00+00:00,5,7,2,2021
3007,2021-02-10 05:00:00+00:00,5,10,2,2021
3008,2005-05-02 04:00:00+00:00,4,2,5,2005
3009,2021-02-19 05:00:00+00:00,5,19,2,2021
3010,2021-02-11 05:00:00+00:00,5,11,2,2021
3011,2021-02-12 05:00:00+00:00,5,12,2,2021
3012,2021-02-21 05:00:00+00:00,5,21,2,2021
3013,2021-02-18 05:00:00+00:00,5,18,2,2021
3014,2021-02-14 05:00:00+00:00,5,14,2,2021
3015,2021-02-16 05:00:00+00:00,5,16,2,2021
3016,2021-02-15 05:00:00+00:00,5,15,2,2021
3017,2021-02-17 05:00:00+00:00,5,17,2,2021
3018,2021-02-20 05:00:00+00:00,5,20,2,2021
3019,2021-02-13 05:00:00+00:00,5,13,2,2021
3020,2021-02-22 05:00:00+00:00,5,22,2,2021
3021,2021-02-27 05:00:00+00:00,5,27,2,2021
3022,2021-03-01 05:00:00+00:00,5,1,3,2021
3023,2021-03-03 05:00:00+00:00,5,3,3,2021
3024,2021-02-26 05:00:00+00:00,5,26,2,2021
3025,2021-02-23 05:00:00+00:00,5,23,2,2021
3026,2021-02-25 05:00:00+00:00,5,25,2,2021
3027,2021-02-24 05:00:00+00:00,5,24,2,2021
3028,2021-02-28 05:00:00+00:00,5,28,2,2021
3029,2021-03-05 05:00:00+00:00,5,5,3,2021
3030,2021-03-04 05:00:00+00:00,5,4,3,2021
3031,2021-03-02 05:00:00+00:00,5,2,3,2021
3032,2021-03-06 05:00:00+00:00,5,6,3,2021
3033,2021-03-08 05:00:00+00:00,5,8,3,2021
3034,2021-03-15 04:00:00+00:00,4,15,3,2021
3035,2021-03-07 05:00:00+00:00,5,7,3,2021
3036,2021-03-12 05:00:00+00:00,5,12,3,2021
3037,2021-03-09 05:00:00+00:00,5,9,3,2021
3038,2021-03-16 04:00:00+00:00,4,16,3,2021
3039,2021-03-14 05:00:00+00:00,5,14,3,2021
3040,2021-03-13 05:00:00+00:00,5,13,3,2021
3041,2021-03-10 05:00:00+00:00,5,10,3,2021
3042,2021-03-11 05:00:00+00:00,5,11,3,2021
3043,2021-03-17 04:00:00+00:00,4,17,3,2021
3044,1989-12-04 05:00:00+00:00,5,4,12,1989
3045,2021-03-24 04:00:00+00:00,4,24,3,2021
3046,2021-03-23 04:00:00+00:00,4,23,3,2021
3047,2021-03-22 04:00:00+00:00,4,22,3,2021
3048,2021-03-18 04:00:00+00:00,4,18,3,2021
3049,2021-03-25 04:00:00+00:00,4,25,3,2021
3050,2021-03-21 04:00:00+00:00,4,21,3,2021
3051,2021-03-20 04:00:00+00:00,4,20,3,2021
3052,2021-03-26 04:00:00+00:00,4,26,3,2021
3053,2021-03-19 04:00:00+00:00,4,19,3,2021
3054,2021-03-27 04:00:00+00:00,4,27,3,2021
3055,2021-03-28 04:00:00+00:00,4,28,3,2021
3056,2021-03-29 04:00:00+00:00,4,29,3,2021
3057,2021-03-30 04:00:00+00:00,4,30,3,2021
3058,2021-04-07 04:00:00+00:00,4,7,4,2021
3059,2021-04-02 04:00:00+00:00,4,2,4,2021
3060,2021-03-31 04:00:00+00:00,4,31,3,2021
3061,2021-04-01 04:00:00+00:00,4,1,4,2021
3062,2021-04-08 04:00:00+00:00,4,8,4,2021
3063,2021-04-06 04:00:00+00:00,4,6,4,2021
3064,2021-04-03 04:00:00+00:00,4,3,4,2021
3065,2021-04-04 04:00:00+00:00,4,4,4,2021
3066,2021-04-09 04:00:00+00:00,4,9,4,2021
3067,2021-04-05 04:00:00+00:00,4,5,4,2021
3068,2001-12-01 05:00:00+00:00,5,1,12,2001
3069,2021-04-14 04:00:00+00:00,4,14,4,2021
3070,2021-04-10 04:00:00+00:00,4,10,4,2021
3071,2021-04-12 04:00:00+00:00,4,12,4,2021
3072,2021-04-15 04:00:00+00:00,4,15,4,2021
3073,2021-04-17 04:00:00+00:00,4,17,4,2021
3074,2021-04-13 04:00:00+00:00,4,13,4,2021
3075,2021-04-16 04:00:00+00:00,4,16,4,2021
3076,2021-04-11 04:00:00+00:00,4,11,4,2021
3077,2021-04-18 04:00:00+00:00,4,18,4,2021
3078,2021-04-19 04:00:00+00:00,4,19,4,2021
3079,2021-04-20 04:00:00+00:00,4,20,4,2021
3080,2021-04-21 04:00:00+00:00,4,21,4,2021
3081,2021-04-29 04:00:00+00:00,4,29,4,2021
3082,2021-04-25 04:00:00+00:00,4,25,4,2021
3083,2021-04-23 04:00:00+00:00,4,23,4,2021
3084,2021-04-24 04:00:00+00:00,4,24,4,2021
3085,2021-04-28 04:00:00+00:00,4,28,4,2021
3086,2021-04-26 04:00:00+00:00,4,26,4,2021
3087,2021-05-02 04:00:00+00:00,4,2,5,2021
3088,2021-04-30 04:00:00+00:00,4,30,4,2021
3089,2021-04-22 04:00:00+00:00,4,22,4,2021
3090,2021-05-01 04:00:00+00:00,4,1,5,2021
3091,2021-05-03 04:00:00+00:00,4,3,5,2021
3092,2021-04-27 04:00:00+00:00,4,27,4,2021
3093,2000-01-05 05:00:00+00:00,5,5,1,2000
3094,2021-05-07 04:00:00+00:00,4,7,5,2021
3095,2021-05-11 04:00:00+00:00,4,11,5,2021
3096,2021-05-06 04:00:00+00:00,4,6,5,2021
3097,2021-05-05 04:00:00+00:00,4,5,5,2021
3098,2021-05-08 04:00:00+00:00,4,8,5,2021
3099,2021-05-04 04:00:00+00:00,4,4,5,2021
3100,2021-05-09 04:00:00+00:00,4,9,5,2021
3101,2021-05-10 04:00:00+00:00,4,10,5,2021
3102,2021-05-13 04:00:00+00:00,4,13,5,2021
3103,2021-05-12 04:00:00+00:00,4,12,5,2021
3104,2008-04-01 04:00:00+00:00,4,1,4,2008
3105,2021-05-14 04:00:00+00:00,4,14,5,2021
3106,2021-05-16 04:00:00+00:00,4,16,5,2021
3107,2021-05-18 04:00:00+00:00,4,18,5,2021
3108,2021-05-23 04:00:00+00:00,4,23,5,2021
3109,2021-05-15 04:00:00+00:00,4,15,5,2021
3110,2021-05-22 04:00:00+00:00,4,22,5,2021
3111,2021-05-21 04:00:00+00:00,4,21,5,2021
3112,2021-05-19 04:00:00+00:00,4,19,5,2021
3113,2021-05-17 04:00:00+00:00,4,17,5,2021
3114,2021-05-20 04:00:00+00:00,4,20,5,2021
3115,1999-12-20 05:00:00+00:00,5,20,12,1999
3116,2021-05-24 04:00:00+00:00,4,24,5,2021
3117,2021-05-30 04:00:00+00:00,4,30,5,2021
3118,2021-05-29 04:00:00+00:00,4,29,5,2021
3119,2021-05-27 04:00:00+00:00,4,27,5,2021
3120,2021-05-28 04:00:00+00:00,4,28,5,2021
3121,2021-05-31 04:00:00+00:00,4,31,5,2021
3122,2021-06-02 04:00:00+00:00,4,2,6,2021
3123,2021-05-25 04:00:00+00:00,4,25,5,2021
3124,2021-05-26 04:00:00+00:00,4,26,5,2021
3125,2021-06-01 04:00:00+00:00,4,1,6,2021
3126,1994-09-01 04:00:00+00:00,4,1,9,1994
3127,2021-06-03 04:00:00+00:00,4,3,6,2021
3128,2011-10-08 04:00:00+00:00,4,8,10,2011
3129,2021-06-11 04:00:00+00:00,4,11,6,2021
3130,2021-06-10 04:00:00+00:00,4,10,6,2021
3131,2010-04-09 04:00:00+00:00,4,9,4,2010
3132,2021-06-12 04:00:00+00:00,4,12,6,2021
3133,2021-06-09 04:00:00+00:00,4,9,6,2021
3134,2021-06-05 04:00:00+00:00,4,5,6,2021
3135,2021-06-07 04:00:00+00:00,4,7,6,2021
3136,2021-06-13 04:00:00+00:00,4,13,6,2021
3137,2021-06-08 04:00:00+00:00,4,8,6,2021
3138,2021-06-06 04:00:00+00:00,4,6,6,2021
3139,2021-06-04 04:00:00+00:00,4,4,6,2021
3140,2010-05-16 04:00:00+00:00,4,16,5,2010
3141,2021-06-17 04:00:00+00:00,4,17,6,2021
3142,2021-06-16 04:00:00+00:00,4,16,6,2021
3143,2021-06-21 04:00:00+00:00,4,21,6,2021
3144,2021-06-20 04:00:00+00:00,4,20,6,2021
3145,2021-06-18 04:00:00+00:00,4,18,6,2021
3146,2021-06-15 04:00:00+00:00,4,15,6,2021
3147,2021-06-19 04:00:00+00:00,4,19,6,2021
3148,2021-06-14 04:00:00+00:00,4,14,6,2021
3149,2021-06-22 04:00:00+00:00,4,22,6,2021
3150,2021-06-23 04:00:00+00:00,4,23,6,2021
3151,2021-07-02 04:00:00+00:00,4,2,7,2021
3152,2021-06-26 04:00:00+00:00,4,26,6,2021
3153,2005-11-09 05:00:00+00:00,5,9,11,2005
3154,2021-06-30 04:00:00+00:00,4,30,6,2021
3155,2021-07-01 04:00:00+00:00,4,1,7,2021
3156,2021-07-03 04:00:00+00:00,4,3,7,2021
3157,2021-06-29 04:00:00+00:00,4,29,6,2021
3158,2021-06-27 04:00:00+00:00,4,27,6,2021
3159,2021-06-25 04:00:00+00:00,4,25,6,2021
3160,2021-06-28 04:00:00+00:00,4,28,6,2021
3161,2021-06-24 04:00:00+00:00,4,24,6,2021
3162,2021-07-06 04:00:00+00:00,4,6,7,2021
3163,2021-07-11 04:00:00+00:00,4,11,7,2021
3164,2021-07-10 04:00:00+00:00,4,10,7,2021
3165,2021-07-04 04:00:00+00:00,4,4,7,2021
3166,2021-07-05 04:00:00+00:00,4,5,7,2021
3167,2021-07-07 04:00:00+00:00,4,7,7,2021
3168,2021-07-12 04:00:00+00:00,4,12,7,2021
3169,2021-07-13 04:00:00+00:00,4,13,7,2021
3170,2021-07-09 04:00:00+00:00,4,9,7,2021
3171,2021-07-08 04:00:00+00:00,4,8,7,2021
3172,2021-07-14 04:00:00+00:00,4,14,7,2021
3173,2021-07-15 04:00:00+00:00,4,15,7,2021
3174,2021-07-16 04:00:00+00:00,4,16,7,2021
3175,2021-07-21 04:00:00+00:00,4,21,7,2021
3176,2021-07-17 04:00:00+00:00,4,17,7,2021
3177,2021-07-20 04:00:00+00:00,4,20,7,2021
3178,2021-07-18 04:00:00+00:00,4,18,7,2021
3179,2021-07-22 04:00:00+00:00,4,22,7,2021
3180,2021-07-19 04:00:00+00:00,4,19,7,2021
3181,2021-07-23 04:00:00+00:00,4,23,7,2021
3182,2021-07-30 04:00:00+00:00,4,30,7,2021
3183,2021-07-29 04:00:00+00:00,4,29,7,2021
3184,2021-07-31 04:00:00+00:00,4,31,7,2021
3185,2021-07-24 04:00:00+00:00,4,24,7,2021
3186,2021-07-26 04:00:00+00:00,4,26,7,2021
3187,2021-07-27 04:00:00+00:00,4,27,7,2021
3188,2021-07-28 04:00:00+00:00,4,28,7,2021
3189,2021-08-01 04:00:00+00:00,4,1,8,2021
3190,2021-08-02 04:00:00+00:00,4,2,8,2021
3191,2021-07-25 04:00:00+00:00,4,25,7,2021
3192,2021-08-03 04:00:00+00:00,4,3,8,2021
3193,2006-09-01 04:00:00+00:00,4,1,9,2006
3194,2021-08-11 04:00:00+00:00,4,11,8,2021
3195,2021-08-10 04:00:00+00:00,4,10,8,2021
3196,2021-08-08 04:00:00+00:00,4,8,8,2021
3197,2021-08-07 04:00:00+00:00,4,7,8,2021
3198,2021-08-04 04:00:00+00:00,4,4,8,2021
3199,2021-08-06 04:00:00+00:00,4,6,8,2021
3200,2021-08-09 04:00:00+00:00,4,9,8,2021
3201,2021-08-12 04:00:00+00:00,4,12,8,2021
3202,2021-08-05 04:00:00+00:00,4,5,8,2021
3203,2021-08-20 04:00:00+00:00,4,20,8,2021
3204,2021-08-19 04:00:00+00:00,4,19,8,2021
3205,2021-08-15 04:00:00+00:00,4,15,8,2021
3206,2021-08-13 04:00:00+00:00,4,13,8,2021
3207,2021-08-14 04:00:00+00:00,4,14,8,2021
3208,2021-08-21 04:00:00+00:00,4,21,8,2021
3209,2021-08-17 04:00:00+00:00,4,17,8,2021
3210,2021-08-16 04:00:00+00:00,4,16,8,2021
3211,2021-08-18 04:00:00+00:00,4,18,8,2021
3212,2001-10-17 04:00:00+00:00,4,17,10,2001
3213,2021-08-22 04:00:00+00:00,4,22,8,2021
3214,2021-08-23 04:00:00+00:00,4,23,8,2021
3215,2021-08-24 04:00:00+00:00,4,24,8,2021
3216,2021-08-26 04:00:00+00:00,4,26,8,2021
3217,2021-08-30 04:00:00+00:00,4,30,8,2021
3218,2021-08-28 04:00:00+00:00,4,28,8,2021
3219,2021-08-27 04:00:00+00:00,4,27,8,2021
3220,2021-08-25 04:00:00+00:00,4,25,8,2021
3221,2021-08-29 04:00:00+00:00,4,29,8,2021
3222,2021-08-31 04:00:00+00:00,4,31,8,2021
3223,1990-08-10 04:00:00+00:00,4,10,8,1990
3224,2021-09-05 04:00:00+00:00,4,5,9,2021
3225,2021-09-04 04:00:00+00:00,4,4,9,2021
3226,2021-09-07 04:00:00+00:00,4,7,9,2021
3227,2021-09-02 04:00:00+00:00,4,2,9,2021
3228,2021-09-06 04:00:00+00:00,4,6,9,2021
3229,2021-09-01 04:00:00+00:00,4,1,9,2021
3230,2021-09-08 04:00:00+00:00,4,8,9,2021
3231,2021-09-03 04:00:00+00:00,4,3,9,2021
3232,2021-09-09 04:00:00+00:00,4,9,9,2021
3233,2021-09-10 04:00:00+00:00,4,10,9,2021
3234,2021-09-15 04:00:00+00:00,4,15,9,2021
3235,2021-09-11 04:00:00+00:00,4,11,9,2021
3236,2021-09-13 04:00:00+00:00,4,13,9,2021
3237,2021-09-12 04:00:00+00:00,4,12,9,2021
3238,2021-09-14 04:00:00+00:00,4,14,9,2021
3239,2021-09-17 04:00:00+00:00,4,17,9,2021
3240,2021-09-16 04:00:00+00:00,4,16,9,2021
3241,1995-05-13 04:00:00+00:00,4,13,5,1995
3242,2021-09-18 04:00:00+00:00,4,18,9,2021
3243,2021-09-20 04:00:00+00:00,4,20,9,2021
3244,2021-09-21 04:00:00+00:00,4,21,9,2021
3245,2021-09-19 04:00:00+00:00,4,19,9,2021
3246,2021-09-23 04:00:00+00:00,4,23,9,2021
3247,2021-09-24 04:00:00+00:00,4,24,9,2021
3248,2021-09-22 04:00:00+00:00,4,22,9,2021
3249,2021-09-26 04:00:00+00:00,4,26,9,2021
3250,2021-09-27 04:00:00+00:00,4,27,9,2021
3251,2021-09-25 04:00:00+00:00,4,25,9,2021
3252,2021-09-30 04:00:00+00:00,4,30,9,2021
3253,2021-10-02 04:00:00+00:00,4,2,10,2021
3254,2021-10-01 04:00:00+00:00,4,1,10,2021
3255,2021-10-05 04:00:00+00:00,4,5,10,2021
3256,2021-10-04 04:00:00+00:00,4,4,10,2021
3257,2021-10-03 04:00:00+00:00,4,3,10,2021
3258,2021-10-06 04:00:00+00:00,4,6,10,2021
3259,2021-09-28 04:00:00+00:00,4,28,9,2021
3260,2021-09-29 04:00:00+00:00,4,29,9,2021
3261,2021-10-07 04:00:00+00:00,4,7,10,2021
3262,2021-10-08 04:00:00+00:00,4,8,10,2021
3263,2021-10-09 04:00:00+00:00,4,9,10,2021
3264,2021-10-10 04:00:00+00:00,4,10,10,2021
3265,2021-10-15 04:00:00+00:00,4,15,10,2021
3266,2021-10-14 04:00:00+00:00,4,14,10,2021
3267,2021-10-12 04:00:00+00:00,4,12,10,2021
3268,2021-10-13 04:00:00+00:00,4,13,10,2021
3269,2021-10-11 04:00:00+00:00,4,11,10,2021
3270,2021-10-16 04:00:00+00:00,4,16,10,2021
3271,2021-10-18 04:00:00+00:00,4,18,10,2021
3272,2021-10-17 04:00:00+00:00,4,17,10,2021
3273,2021-10-19 04:00:00+00:00,4,19,10,2021
3274,2021-10-23 04:00:00+00:00,4,23,10,2021
3275,2021-10-24 04:00:00+00:00,4,24,10,2021
3276,2021-10-21 04:00:00+00:00,4,21,10,2021
3277,2021-10-25 04:00:00+00:00,4,25,10,2021
3278,2021-10-22 04:00:00+00:00,4,22,10,2021
3279,2021-10-20 04:00:00+00:00,4,20,10,2021
3280,2021-10-26 04:00:00+00:00,4,26,10,2021
3281,2021-11-03 04:00:00+00:00,4,3,11,2021
3282,2021-10-30 04:00:00+00:00,4,30,10,2021
3283,2021-10-31 04:00:00+00:00,4,31,10,2021
3284,2021-11-02 04:00:00+00:00,4,2,11,2021
3285,2021-10-29 04:00:00+00:00,4,29,10,2021
3286,2021-11-01 04:00:00+00:00,4,1,11,2021
3287,2021-10-27 04:00:00+00:00,4,27,10,2021
3288,2021-10-28 04:00:00+00:00,4,28,10,2021
3289,2021-11-04 04:00:00+00:00,4,4,11,2021
3290,2012-07-13 04:00:00+00:00,4,13,7,2012
3291,2012-04-10 04:00:00+00:00,4,10,4,2012
3292,2021-11-12 05:00:00+00:00,5,12,11,2021
3293,2021-11-11 05:00:00+00:00,5,11,11,2021
3294,2021-11-13 05:00:00+00:00,5,13,11,2021
3295,2021-11-10 05:00:00+00:00,5,10,11,2021
3296,2021-11-07 04:00:00+00:00,4,7,11,2021
3297,2021-11-08 05:00:00+00:00,5,8,11,2021
3298,2021-11-06 04:00:00+00:00,4,6,11,2021
3299,2021-11-05 04:00:00+00:00,4,5,11,2021
3300,2021-11-09 05:00:00+00:00,5,9,11,2021
3301,2021-11-14 05:00:00+00:00,5,14,11,2021
3302,2009-10-10 04:00:00+00:00,4,10,10,2009
3303,2021-11-16 05:00:00+00:00,5,16,11,2021
3304,2021-11-20 05:00:00+00:00,5,20,11,2021
3305,2021-11-17 05:00:00+00:00,5,17,11,2021
3306,2021-11-15 05:00:00+00:00,5,15,11,2021
3307,2021-11-22 05:00:00+00:00,5,22,11,2021
3308,2021-11-18 05:00:00+00:00,5,18,11,2021
3309,2021-11-19 05:00:00+00:00,5,19,11,2021
3310,2021-11-21 05:00:00+00:00,5,21,11,2021
3311,2021-11-23 05:00:00+00:00,5,23,11,2021
3312,2021-11-27 05:00:00+00:00,5,27,11,2021
3313,2021-11-26 05:00:00+00:00,5,26,11,2021
3314,2021-11-25 05:00:00+00:00,5,25,11,2021
3315,2021-11-28 05:00:00+00:00,5,28,11,2021
3316,2021-11-29 05:00:00+00:00,5,29,11,2021
3317,2021-11-24 05:00:00+00:00,5,24,11,2021
3318,2021-12-02 05:00:00+00:00,5,2,12,2021
3319,2021-12-01 05:00:00+00:00,5,1,12,2021
3320,2021-11-30 05:00:00+00:00,5,30,11,2021
3321,2021-12-03 05:00:00+00:00,5,3,12,2021
3322,2021-12-04 05:00:00+00:00,5,4,12,2021
3323,2021-12-05 05:00:00+00:00,5,5,12,2021
3324,2021-12-07 05:00:00+00:00,5,7,12,2021
3325,2021-12-08 05:00:00+00:00,5,8,12,2021
3326,2021-12-09 05:00:00+00:00,5,9,12,2021
3327,2021-12-06 05:00:00+00:00,5,6,12,2021
3328,2021-12-12 05:00:00+00:00,5,12,12,2021
3329,2021-12-11 05:00:00+00:00,5,11,12,2021
3330,2021-12-10 05:00:00+00:00,5,10,12,2021
3331,2021-12-13 05:00:00+00:00,5,13,12,2021
3332,2021-12-19 05:00:00+00:00,5,19,12,2021
3333,2021-12-18 05:00:00+00:00,5,18,12,2021
3334,2021-12-17 05:00:00+00:00,5,17,12,2021
3335,2021-12-16 05:00:00+00:00,5,16,12,2021
3336,2021-12-20 05:00:00+00:00,5,20,12,2021
3337,2021-12-14 05:00:00+00:00,5,14,12,2021
3338,2021-12-21 05:00:00+00:00,5,21,12,2021
3339,2021-12-15 05:00:00+00:00,5,15,12,2021
3340,2021-12-22 05:00:00+00:00,5,22,12,2021
3341,2021-12-23 05:00:00+00:00,5,23,12,2021
3342,2011-04-17 04:00:00+00:00,4,17,4,2011
3343,2021-12-24 05:00:00+00:00,5,24,12,2021
3344,2021-12-26 05:00:00+00:00,5,26,12,2021
3345,2021-12-28 05:00:00+00:00,5,28,12,2021
3346,2021-12-31 05:00:00+00:00,5,31,12,2021
3347,2021-12-30 05:00:00+00:00,5,30,12,2021
3348,2021-12-29 05:00:00+00:00,5,29,12,2021
3349,2021-12-25 05:00:00+00:00,5,25,12,2021
3350,2022-01-01 05:00:00+00:00,5,1,1,2022
3351,2022-01-02 05:00:00+00:00,5,2,1,2022
3352,2021-12-27 05:00:00+00:00,5,27,12,2021
3353,2022-01-03 05:00:00+00:00,5,3,1,2022
3354,2008-08-01 04:00:00+00:00,4,1,8,2008
3355,2022-01-04 05:00:00+00:00,5,4,1,2022
3356,2022-01-13 05:00:00+00:00,5,13,1,2022
3357,2022-01-14 05:00:00+00:00,5,14,1,2022
3358,2022-01-12 05:00:00+00:00,5,12,1,2022
3359,2022-01-08 05:00:00+00:00,5,8,1,2022
3360,2022-01-11 05:00:00+00:00,5,11,1,2022
3361,2022-01-10 05:00:00+00:00,5,10,1,2022
3362,2022-01-06 05:00:00+00:00,5,6,1,2022
3363,2022-01-09 05:00:00+00:00,5,9,1,2022
3364,2022-01-07 05:00:00+00:00,5,7,1,2022
3365,2022-01-05 05:00:00+00:00,5,5,1,2022
3366,2022-01-15 05:00:00+00:00,5,15,1,2022
3367,2022-01-23 05:00:00+00:00,5,23,1,2022
3368,2022-01-18 05:00:00+00:00,5,18,1,2022
3369,2022-01-22 05:00:00+00:00,5,22,1,2022
3370,2022-01-19 05:00:00+00:00,5,19,1,2022
3371,2022-01-17 05:00:00+00:00,5,17,1,2022
3372,2022-01-21 05:00:00+00:00,5,21,1,2022
3373,2022-01-20 05:00:00+00:00,5,20,1,2022
3374,2022-01-26 05:00:00+00:00,5,26,1,2022
3375,2022-01-16 05:00:00+00:00,5,16,1,2022
3376,2022-01-24 05:00:00+00:00,5,24,1,2022
3377,2022-01-25 05:00:00+00:00,5,25,1,2022
3378,2007-03-01 05:00:00+00:00,5,1,3,2007
3379,2022-01-27 05:00:00+00:00,5,27,1,2022
3380,2022-01-29 05:00:00+00:00,5,29,1,2022
3381,2022-01-28 05:00:00+00:00,5,28,1,2022
3382,2022-01-30 05:00:00+00:00,5,30,1,2022
3383,2022-02-02 05:00:00+00:00,5,2,2,2022
3384,2022-02-03 05:00:00+00:00,5,3,2,2022
3385,2022-02-01 05:00:00+00:00,5,1,2,2022
3386,2022-02-06 05:00:00+00:00,5,6,2,2022
3387,2022-01-31 05:00:00+00:00,5,31,1,2022
3388,2022-02-04 05:00:00+00:00,5,4,2,2022
3389,2022-02-05 05:00:00+00:00,5,5,2,2022
3390,2022-02-07 05:00:00+00:00,5,7,2,2022
3391,2022-02-09 05:00:00+00:00,5,9,2,2022
